homeTeam;awayTeam;player;status;league;season;matchweek;date;team
Lecce;Lazio;Lameck Banda;firstSquad;SerieA;23_24;1;2023-08-20;Lecce
Lecce;Lazio;Gabriel Strefezza;firstSquad;SerieA;23_24;1;2023-08-20;Lecce
Lecce;Lazio;Federico Brancolini;bench;SerieA;23_24;1;2023-08-20;Lecce
Lecce;Lazio;Alexandru Borbei;bench;SerieA;23_24;1;2023-08-20;Lecce
Lecce;Lazio;Youssef Maleh;bench;SerieA;23_24;1;2023-08-20;Lecce
Lecce;Lazio;Federico Di Francesco;bench;SerieA;23_24;1;2023-08-20;Lecce
Lecce;Lazio;Þórir Jóhann Helgason;bench;SerieA;23_24;1;2023-08-20;Lecce
Lecce;Lazio;Medon Berisha;bench;SerieA;23_24;1;2023-08-20;Lecce
Lecce;Lazio;Jeppe Corfitzen;bench;SerieA;23_24;1;2023-08-20;Lecce
Lecce;Lazio;Antonino Gallo;bench;SerieA;23_24;1;2023-08-20;Lecce
Lecce;Lazio;Zinedin Smajlovic;bench;SerieA;23_24;1;2023-08-20;Lecce
Lecce;Lazio;Alexis Blin;bench;SerieA;23_24;1;2023-08-20;Lecce
Lecce;Lazio;Joel Voelkerling Persson;bench;SerieA;23_24;1;2023-08-20;Lecce
Lecce;Lazio;Rareș-Cătălin Burnete;bench;SerieA;23_24;1;2023-08-20;Lecce
Lecce;Lazio;Kastriot Dermaku;bench;SerieA;23_24;1;2023-08-20;Lecce
Lecce;Lazio;Mohamed Kaba;bench;SerieA;23_24;1;2023-08-20;Lecce
Lecce;Lazio;Mats Lemmens;bench;SerieA;23_24;1;2023-08-20;Lecce
Lecce;Lazio;Ivan Provedel;firstSquad;SerieA;23_24;1;2023-08-20;Lazio
Lecce;Lazio;Patric;firstSquad;SerieA;23_24;1;2023-08-20;Lazio
Lecce;Lazio;Daichi Kamada;firstSquad;SerieA;23_24;1;2023-08-20;Lazio
Lecce;Lazio;Felipe Anderson;firstSquad;SerieA;23_24;1;2023-08-20;Lazio
Lecce;Lazio;Luis Alberto;firstSquad;SerieA;23_24;1;2023-08-20;Lazio
Lecce;Lazio;Alessio Romagnoli;firstSquad;SerieA;23_24;1;2023-08-20;Lazio
Lecce;Lazio;Ciro Immobile;firstSquad;SerieA;23_24;1;2023-08-20;Lazio
Lecce;Lazio;Mattia Zaccagni;firstSquad;SerieA;23_24;1;2023-08-20;Lazio
Lecce;Lazio;Manuel Lazzari;firstSquad;SerieA;23_24;1;2023-08-20;Lazio
Lecce;Lazio;Danilo Cataldi;firstSquad;SerieA;23_24;1;2023-08-20;Lazio
Lecce;Lazio;Adam Marušić;firstSquad;SerieA;23_24;1;2023-08-20;Lazio
Lecce;Lazio;Marius Adamonis;bench;SerieA;23_24;1;2023-08-20;Lazio
Lecce;Lazio;Alessio Furlanetto;bench;SerieA;23_24;1;2023-08-20;Lazio
Lecce;Lazio;Luca Pellegrini;bench;SerieA;23_24;1;2023-08-20;Lazio
Lecce;Lazio;Matías Vecino;bench;SerieA;23_24;1;2023-08-20;Lazio
Lecce;Lazio;Pedro;bench;SerieA;23_24;1;2023-08-20;Lazio
Lecce;Lazio;Nicolò Casale;bench;SerieA;23_24;1;2023-08-20;Lazio
Lecce;Lazio;Gustav Isaksen;bench;SerieA;23_24;1;2023-08-20;Lazio
Lecce;Lazio;Valentín Castellanos;bench;SerieA;23_24;1;2023-08-20;Lazio
Lecce;Lazio;Elseid Hysaj;bench;SerieA;23_24;1;2023-08-20;Lazio
Lecce;Lazio;Toma Bašić;bench;SerieA;23_24;1;2023-08-20;Lazio
Lecce;Lazio;Mario Gila;bench;SerieA;23_24;1;2023-08-20;Lazio
Lecce;Lazio;Nicolò Rovella;bench;SerieA;23_24;1;2023-08-20;Lazio
Udinese;Juventus;Marco Silvestri;firstSquad;SerieA;23_24;1;2023-08-20;Udinese
Udinese;Juventus;Festy Ebosele;firstSquad;SerieA;23_24;1;2023-08-20;Udinese
Udinese;Juventus;Sandi Lovrić;firstSquad;SerieA;23_24;1;2023-08-20;Udinese
Udinese;Juventus;Oier Zarraga;firstSquad;SerieA;23_24;1;2023-08-20;Udinese
Udinese;Juventus;Beto;firstSquad;SerieA;23_24;1;2023-08-20;Udinese
Udinese;Juventus;Walace;firstSquad;SerieA;23_24;1;2023-08-20;Udinese
Udinese;Juventus;Hassane Kamara;firstSquad;SerieA;23_24;1;2023-08-20;Udinese
Udinese;Juventus;Nehuén Pérez;firstSquad;SerieA;23_24;1;2023-08-20;Udinese
Udinese;Juventus;Florian Thauvin;firstSquad;SerieA;23_24;1;2023-08-20;Udinese
Udinese;Juventus;Christian Kabasele;firstSquad;SerieA;23_24;1;2023-08-20;Udinese
Udinese;Juventus;Jaka Bijol;firstSquad;SerieA;23_24;1;2023-08-20;Udinese
Udinese;Juventus;Joel Malusà;bench;SerieA;23_24;1;2023-08-20;Udinese
Udinese;Juventus;Edoardo Piana;bench;SerieA;23_24;1;2023-08-20;Udinese
Udinese;Juventus;Axel Guessand;bench;SerieA;23_24;1;2023-08-20;Udinese
Udinese;Juventus;Isaac Success;bench;SerieA;23_24;1;2023-08-20;Udinese
Udinese;Juventus;Domingos Quina;bench;SerieA;23_24;1;2023-08-20;Udinese
Udinese;Juventus;João Ferreira;bench;SerieA;23_24;1;2023-08-20;Udinese
Udinese;Juventus;James Abankwah;bench;SerieA;23_24;1;2023-08-20;Udinese
Udinese;Juventus;Marley Aké;bench;SerieA;23_24;1;2023-08-20;Udinese
Udinese;Juventus;Lorenzo Lucca;bench;SerieA;23_24;1;2023-08-20;Udinese
Udinese;Juventus;Vivaldo Semedo;bench;SerieA;23_24;1;2023-08-20;Udinese
Udinese;Juventus;Etienne Camara;bench;SerieA;23_24;1;2023-08-20;Udinese
Udinese;Juventus;Lazar Samardzic;bench;SerieA;23_24;1;2023-08-20;Udinese
Udinese;Juventus;Jordan Zemura;bench;SerieA;23_24;1;2023-08-20;Udinese
Udinese;Juventus;David Pejičić;bench;SerieA;23_24;1;2023-08-20;Udinese
Udinese;Juventus;Samuel John Nwachukwu;bench;SerieA;23_24;1;2023-08-20;Udinese
Udinese;Juventus;Wojciech Szczęsny;firstSquad;SerieA;23_24;1;2023-08-20;Juventus
Udinese;Juventus;Gleison Bremer;firstSquad;SerieA;23_24;1;2023-08-20;Juventus
Udinese;Juventus;Manuel Locatelli;firstSquad;SerieA;23_24;1;2023-08-20;Juventus
Udinese;Juventus;Danilo;firstSquad;SerieA;23_24;1;2023-08-20;Juventus
Udinese;Juventus;Federico Chiesa;firstSquad;SerieA;23_24;1;2023-08-20;Juventus
Udinese;Juventus;Dušan Vlahović;firstSquad;SerieA;23_24;1;2023-08-20;Juventus
Udinese;Juventus;Alex Sandro;firstSquad;SerieA;23_24;1;2023-08-20;Juventus
Udinese;Juventus;Fabio Miretti;firstSquad;SerieA;23_24;1;2023-08-20;Juventus
Udinese;Juventus;Timothy Weah;firstSquad;SerieA;23_24;1;2023-08-20;Juventus
Udinese;Juventus;Adrien Rabiot;firstSquad;SerieA;23_24;1;2023-08-20;Juventus
Udinese;Juventus;Andrea Cambiaso;firstSquad;SerieA;23_24;1;2023-08-20;Juventus
Udinese;Juventus;Carlo Pinsoglio;bench;SerieA;23_24;1;2023-08-20;Juventus
Udinese;Juventus;Mattia Perin;bench;SerieA;23_24;1;2023-08-20;Juventus
Udinese;Juventus;Federico Gatti;bench;SerieA;23_24;1;2023-08-20;Juventus
Udinese;Juventus;Paul Pogba;bench;SerieA;23_24;1;2023-08-20;Juventus
Udinese;Juventus;Filip Kostić;bench;SerieA;23_24;1;2023-08-20;Juventus
Udinese;Juventus;Dean Huijsen;bench;SerieA;23_24;1;2023-08-20;Juventus
Udinese;Juventus;Arkadiusz Milik;bench;SerieA;23_24;1;2023-08-20;Juventus
Udinese;Juventus;Kenan Yıldız;bench;SerieA;23_24;1;2023-08-20;Juventus
Udinese;Juventus;Weston McKennie;bench;SerieA;23_24;1;2023-08-20;Juventus
Udinese;Juventus;Samuel Iling-Junior;bench;SerieA;23_24;1;2023-08-20;Juventus
Udinese;Juventus;Nicolò Fagioli;bench;SerieA;23_24;1;2023-08-20;Juventus
Udinese;Juventus;Daniele Rugani;bench;SerieA;23_24;1;2023-08-20;Juventus
Udinese;Juventus;Matìas Soulé;bench;SerieA;23_24;1;2023-08-20;Juventus
Udinese;Juventus;Hans Nicolussi Caviglia;bench;SerieA;23_24;1;2023-08-20;Juventus
Torino;Cagliari;Vanja Milinković-Savić;firstSquad;SerieA;23_24;1;2023-08-21;Torino
Torino;Cagliari;Perr Schuurs;firstSquad;SerieA;23_24;1;2023-08-21;Torino
Torino;Cagliari;Alessandro Buongiorno;firstSquad;SerieA;23_24;1;2023-08-21;Torino
Torino;Cagliari;Yann Karamoh;firstSquad;SerieA;23_24;1;2023-08-21;Torino
Torino;Cagliari;Ivan Ilić;firstSquad;SerieA;23_24;1;2023-08-21;Torino
Torino;Cagliari;Antonio Sanabria;firstSquad;SerieA;23_24;1;2023-08-21;Torino
Torino;Cagliari;Ricardo Rodríguez;firstSquad;SerieA;23_24;1;2023-08-21;Torino
Torino;Cagliari;Nikola Vlašić;firstSquad;SerieA;23_24;1;2023-08-21;Torino
Torino;Cagliari;Raoul Bellanova;firstSquad;SerieA;23_24;1;2023-08-21;Torino
Torino;Cagliari;Mërgim Vojvoda;firstSquad;SerieA;23_24;1;2023-08-21;Torino
Torino;Cagliari;Samuele Ricci;firstSquad;SerieA;23_24;1;2023-08-21;Torino
Torino;Cagliari;Luca Gemello;bench;SerieA;23_24;1;2023-08-21;Torino
Torino;Cagliari;Mihai Popa;bench;SerieA;23_24;1;2023-08-21;Torino
Torino;Cagliari;Brian Bayeye;bench;SerieA;23_24;1;2023-08-21;Torino
Torino;Cagliari;David Zima;bench;SerieA;23_24;1;2023-08-21;Torino
Torino;Cagliari;Nemanja Radonjić;bench;SerieA;23_24;1;2023-08-21;Torino
Torino;Cagliari;Pietro Pellegri;bench;SerieA;23_24;1;2023-08-21;Torino
Torino;Cagliari;Emirhan İlkhan;bench;SerieA;23_24;1;2023-08-21;Torino
Torino;Cagliari;Ali Dembélé;bench;SerieA;23_24;1;2023-08-21;Torino
Torino;Cagliari;Adrien Tameze;bench;SerieA;23_24;1;2023-08-21;Torino
Torino;Cagliari;Gvidas Gineitis;bench;SerieA;23_24;1;2023-08-21;Torino
Torino;Cagliari;Karol Linetty;bench;SerieA;23_24;1;2023-08-21;Torino
Torino;Cagliari;Caumenan N'Guessan;bench;SerieA;23_24;1;2023-08-21;Torino
Torino;Cagliari;Simone Verdi;bench;SerieA;23_24;1;2023-08-21;Torino
Torino;Cagliari;Boris Radunović;firstSquad;SerieA;23_24;1;2023-08-21;Cagliari
Torino;Cagliari;Edoardo Goldaniga;firstSquad;SerieA;23_24;1;2023-08-21;Cagliari
Torino;Cagliari;Alberto Dossena;firstSquad;SerieA;23_24;1;2023-08-21;Cagliari
Torino;Cagliari;Nahitan Nández;firstSquad;SerieA;23_24;1;2023-08-21;Cagliari
Torino;Cagliari;Gaetano Oristanio;firstSquad;SerieA;23_24;1;2023-08-21;Cagliari
Torino;Cagliari;Ibrahim Sulemana;firstSquad;SerieA;23_24;1;2023-08-21;Cagliari
Torino;Cagliari;Gabriele Zappa;firstSquad;SerieA;23_24;1;2023-08-21;Cagliari
Torino;Cagliari;Antoine Makoumbou;firstSquad;SerieA;23_24;1;2023-08-21;Cagliari
Torino;Cagliari;Adam Obert;firstSquad;SerieA;23_24;1;2023-08-21;Cagliari
Torino;Cagliari;Paulo Azzi;firstSquad;SerieA;23_24;1;2023-08-21;Cagliari
Torino;Cagliari;Zito;firstSquad;SerieA;23_24;1;2023-08-21;Cagliari
Torino;Cagliari;Simone Aresti;bench;SerieA;23_24;1;2023-08-21;Cagliari
Torino;Cagliari;Simone Scuffet;bench;SerieA;23_24;1;2023-08-21;Cagliari
Torino;Cagliari;Nicolas Viola;bench;SerieA;23_24;1;2023-08-21;Cagliari
Torino;Cagliari;Alessandro Deiola;bench;SerieA;23_24;1;2023-08-21;Cagliari
Torino;Cagliari;Matteo Prati;bench;SerieA;23_24;1;2023-08-21;Cagliari
Torino;Cagliari;Jakub Jankto;bench;SerieA;23_24;1;2023-08-21;Cagliari
Torino;Cagliari;Elio Capradossi;bench;SerieA;23_24;1;2023-08-21;Cagliari
Torino;Cagliari;Tommaso Augello;bench;SerieA;23_24;1;2023-08-21;Cagliari
Torino;Cagliari;Leonardo Pavoletti;bench;SerieA;23_24;1;2023-08-21;Cagliari
Torino;Cagliari;Christos Kourfalidis;bench;SerieA;23_24;1;2023-08-21;Cagliari
Torino;Cagliari;Eldor Shomurodov;bench;SerieA;23_24;1;2023-08-21;Cagliari
Torino;Cagliari;Alessandro Di Pardo;bench;SerieA;23_24;1;2023-08-21;Cagliari
Bologna;Milan;Łukasz Skorupski;firstSquad;SerieA;23_24;1;2023-08-21;Bologna
Bologna;Milan;Stefan Posch;firstSquad;SerieA;23_24;1;2023-08-21;Bologna
Bologna;Milan;Nikola Moro;firstSquad;SerieA;23_24;1;2023-08-21;Bologna
Bologna;Milan;Nicolás Domínguez;firstSquad;SerieA;23_24;1;2023-08-21;Bologna
Bologna;Milan;Joshua Zirkzee;firstSquad;SerieA;23_24;1;2023-08-21;Bologna
Bologna;Milan;Dan Ndoye;firstSquad;SerieA;23_24;1;2023-08-21;Bologna
Bologna;Milan;Lewis Ferguson;firstSquad;SerieA;23_24;1;2023-08-21;Bologna
Bologna;Milan;Michel Aebischer;firstSquad;SerieA;23_24;1;2023-08-21;Bologna
Bologna;Milan;Charalambos Lykogiannis;firstSquad;SerieA;23_24;1;2023-08-21;Bologna
Bologna;Milan;Jhon Lucumí;firstSquad;SerieA;23_24;1;2023-08-21;Bologna
Bologna;Milan;Sam Beukema;firstSquad;SerieA;23_24;1;2023-08-21;Bologna
Bologna;Milan;Nicola Bagnolini;bench;SerieA;23_24;1;2023-08-21;Bologna
Bologna;Milan;Federico Ravaglia;bench;SerieA;23_24;1;2023-08-21;Bologna
Bologna;Milan;Joaquin Sosa;bench;SerieA;23_24;1;2023-08-21;Bologna
Bologna;Milan;Riccardo Orsolini;bench;SerieA;23_24;1;2023-08-21;Bologna
Bologna;Milan;Kevin Bonifazi;bench;SerieA;23_24;1;2023-08-21;Bologna
Bologna;Milan;Tommaso Corazza;bench;SerieA;23_24;1;2023-08-21;Bologna
Bologna;Milan;Oussama El Azzouzi;bench;SerieA;23_24;1;2023-08-21;Bologna
Bologna;Milan;Lorenzo De Silvestri;bench;SerieA;23_24;1;2023-08-21;Bologna
Bologna;Milan;Sydney van Hooijdonk;bench;SerieA;23_24;1;2023-08-21;Bologna
Bologna;Milan;Giovanni Fabbian;bench;SerieA;23_24;1;2023-08-21;Bologna
Bologna;Milan;Kacper Urbanski;bench;SerieA;23_24;1;2023-08-21;Bologna
Bologna;Milan;Mike Maignan;firstSquad;SerieA;23_24;1;2023-08-21;Milan
Bologna;Milan;Davide Calabria;firstSquad;SerieA;23_24;1;2023-08-21;Milan
Bologna;Milan;Ruben Loftus-Cheek;firstSquad;SerieA;23_24;1;2023-08-21;Milan
Bologna;Milan;Olivier Giroud;firstSquad;SerieA;23_24;1;2023-08-21;Milan
Bologna;Milan;Rafael Leão;firstSquad;SerieA;23_24;1;2023-08-21;Milan
Bologna;Milan;Christian Pulisic;firstSquad;SerieA;23_24;1;2023-08-21;Milan
Bologna;Milan;Tijjani Reijnders;firstSquad;SerieA;23_24;1;2023-08-21;Milan
Bologna;Milan;Theo Hernández;firstSquad;SerieA;23_24;1;2023-08-21;Milan
Bologna;Milan;Fikayo Tomori;firstSquad;SerieA;23_24;1;2023-08-21;Milan
Bologna;Milan;Malick Thiaw;firstSquad;SerieA;23_24;1;2023-08-21;Milan
Bologna;Milan;Rade Krunić;firstSquad;SerieA;23_24;1;2023-08-21;Milan
Bologna;Milan;Marco Sportiello;bench;SerieA;23_24;1;2023-08-21;Milan
Bologna;Milan;Antonio Mirante;bench;SerieA;23_24;1;2023-08-21;Milan
Bologna;Milan;Yacine Adli;bench;SerieA;23_24;1;2023-08-21;Milan
Bologna;Milan;Noah Okafor;bench;SerieA;23_24;1;2023-08-21;Milan
Bologna;Milan;Luka Romero;bench;SerieA;23_24;1;2023-08-21;Milan
Bologna;Milan;Pierre Kalulu;bench;SerieA;23_24;1;2023-08-21;Milan
Bologna;Milan;Samuel Chukwueze;bench;SerieA;23_24;1;2023-08-21;Milan
Bologna;Milan;Simon Kjær;bench;SerieA;23_24;1;2023-08-21;Milan
Bologna;Milan;Lorenzo Colombo;bench;SerieA;23_24;1;2023-08-21;Milan
Bologna;Milan;Tommaso Pobega;bench;SerieA;23_24;1;2023-08-21;Milan
Bologna;Milan;Alessandro Florenzi;bench;SerieA;23_24;1;2023-08-21;Milan
Bologna;Milan;Kevin Zeroli;bench;SerieA;23_24;1;2023-08-21;Milan
Bologna;Milan;Davide Bartesaghi;bench;SerieA;23_24;1;2023-08-21;Milan
Frosinone;Atalanta;Michele Cerofolini;firstSquad;SerieA;23_24;2;2023-08-26;Frosinone
Frosinone;Atalanta;Riccardo Marchizza;firstSquad;SerieA;23_24;2;2023-08-26;Frosinone
Frosinone;Atalanta;Simone Romagnoli;firstSquad;SerieA;23_24;2;2023-08-26;Frosinone
Frosinone;Atalanta;Jaime Báez;firstSquad;SerieA;23_24;2;2023-08-26;Frosinone
Frosinone;Atalanta;Francesco Gelli;firstSquad;SerieA;23_24;2;2023-08-26;Frosinone
Frosinone;Atalanta;Abdou Harroui;firstSquad;SerieA;23_24;2;2023-08-26;Frosinone
Frosinone;Atalanta;Anthony Oyono;firstSquad;SerieA;23_24;2;2023-08-26;Frosinone
Frosinone;Atalanta;Ilario Monterisi;firstSquad;SerieA;23_24;2;2023-08-26;Frosinone
Frosinone;Atalanta;Luca Mazzitelli;firstSquad;SerieA;23_24;2;2023-08-26;Frosinone
Frosinone;Atalanta;Enzo Barrenechea;firstSquad;SerieA;23_24;2;2023-08-26;Frosinone
Frosinone;Atalanta;Walid Cheddira;firstSquad;SerieA;23_24;2;2023-08-26;Frosinone
Frosinone;Atalanta;Lorenzo Palmisani;bench;SerieA;23_24;2;2023-08-26;Frosinone
Frosinone;Atalanta;Marco Brescianini;bench;SerieA;23_24;2;2023-08-26;Frosinone
Frosinone;Atalanta;Gennaro Borrelli;bench;SerieA;23_24;2;2023-08-26;Frosinone
Frosinone;Atalanta;Giuseppe Caso;bench;SerieA;23_24;2;2023-08-26;Frosinone
Frosinone;Atalanta;Marvin Cuni;bench;SerieA;23_24;2;2023-08-26;Frosinone
Frosinone;Atalanta;Luca Garritano;bench;SerieA;23_24;2;2023-08-26;Frosinone
Frosinone;Atalanta;Giorgi Kvernadze;bench;SerieA;23_24;2;2023-08-26;Frosinone
Frosinone;Atalanta;Luigi Canotto;bench;SerieA;23_24;2;2023-08-26;Frosinone
Frosinone;Atalanta;Przemysław Szymiński;bench;SerieA;23_24;2;2023-08-26;Frosinone
Frosinone;Atalanta;Daniel Macej;bench;SerieA;23_24;2;2023-08-26;Frosinone
Frosinone;Atalanta;Mateus Lusuardi;bench;SerieA;23_24;2;2023-08-26;Frosinone
Frosinone;Atalanta;Juan Musso;firstSquad;SerieA;23_24;2;2023-08-26;Atalanta
Frosinone;Atalanta;Teun Koopmeiners;firstSquad;SerieA;23_24;2;2023-08-26;Atalanta
Frosinone;Atalanta;Ademola Lookman;firstSquad;SerieA;23_24;2;2023-08-26;Atalanta
Frosinone;Atalanta;Éderson;firstSquad;SerieA;23_24;2;2023-08-26;Atalanta
Frosinone;Atalanta;Marten de Roon;firstSquad;SerieA;23_24;2;2023-08-26;Atalanta
Frosinone;Atalanta;Berat Djimsiti;firstSquad;SerieA;23_24;2;2023-08-26;Atalanta
Frosinone;Atalanta;Matteo Ruggeri;firstSquad;SerieA;23_24;2;2023-08-26;Atalanta
Frosinone;Atalanta;Sead Kolašinac;firstSquad;SerieA;23_24;2;2023-08-26;Atalanta
Frosinone;Atalanta;Giorgio Scalvini;firstSquad;SerieA;23_24;2;2023-08-26;Atalanta
Frosinone;Atalanta;Davide Zappacosta;firstSquad;SerieA;23_24;2;2023-08-26;Atalanta
Frosinone;Atalanta;Duván Zapata;firstSquad;SerieA;23_24;2;2023-08-26;Atalanta
Frosinone;Atalanta;Marco Carnesecchi;bench;SerieA;23_24;2;2023-08-26;Atalanta
Frosinone;Atalanta;Francesco Rossi;bench;SerieA;23_24;2;2023-08-26;Atalanta
Frosinone;Atalanta;Rafael Tolói;bench;SerieA;23_24;2;2023-08-26;Atalanta
Frosinone;Atalanta;Caleb Okoli;bench;SerieA;23_24;2;2023-08-26;Atalanta
Frosinone;Atalanta;Mario Pašalić;bench;SerieA;23_24;2;2023-08-26;Atalanta
Frosinone;Atalanta;Luis Muriel;bench;SerieA;23_24;2;2023-08-26;Atalanta
Frosinone;Atalanta;Charles De Ketelaere;bench;SerieA;23_24;2;2023-08-26;Atalanta
Frosinone;Atalanta;Mitchel Bakker;bench;SerieA;23_24;2;2023-08-26;Atalanta
Frosinone;Atalanta;Nadir Zortea;bench;SerieA;23_24;2;2023-08-26;Atalanta
Frosinone;Atalanta;Michel Ndary Adopo;bench;SerieA;23_24;2;2023-08-26;Atalanta
Frosinone;Atalanta;Gianluca Scamacca;bench;SerieA;23_24;2;2023-08-26;Atalanta
Monza;Empoli;Michele Di Gregorio;firstSquad;SerieA;23_24;2;2023-08-26;Monza
Monza;Empoli;Armando Izzo;firstSquad;SerieA;23_24;2;2023-08-26;Monza
Monza;Empoli;Luca Caldirola;firstSquad;SerieA;23_24;2;2023-08-26;Monza
Monza;Empoli;Roberto Gagliardini;firstSquad;SerieA;23_24;2;2023-08-26;Monza
Monza;Empoli;Gianluca Caprari;firstSquad;SerieA;23_24;2;2023-08-26;Monza
Monza;Empoli;Samuele Birindelli;firstSquad;SerieA;23_24;2;2023-08-26;Monza
Monza;Empoli;Pablo Marí;firstSquad;SerieA;23_24;2;2023-08-26;Monza
Monza;Empoli;Andrea Colpani;firstSquad;SerieA;23_24;2;2023-08-26;Monza
Monza;Empoli;Matteo Pessina;firstSquad;SerieA;23_24;2;2023-08-26;Monza
Monza;Empoli;Dany Mota;firstSquad;SerieA;23_24;2;2023-08-26;Monza
Monza;Empoli;Patrick Ciurria;firstSquad;SerieA;23_24;2;2023-08-26;Monza
Monza;Empoli;Alessandro Sorrentino;bench;SerieA;23_24;2;2023-08-26;Monza
Monza;Empoli;Stefano Gori;bench;SerieA;23_24;2;2023-08-26;Monza
Monza;Empoli;Pepín;bench;SerieA;23_24;2;2023-08-26;Monza
Monza;Empoli;Franco Carboni;bench;SerieA;23_24;2;2023-08-26;Monza
Monza;Empoli;Pedro Pereira;bench;SerieA;23_24;2;2023-08-26;Monza
Monza;Empoli;Valentin Carboni;bench;SerieA;23_24;2;2023-08-26;Monza
Monza;Empoli;Mirko Marić;bench;SerieA;23_24;2;2023-08-26;Monza
Monza;Empoli;Danilo D'Ambrosio;bench;SerieA;23_24;2;2023-08-26;Monza
Monza;Empoli;Andrea Petagna;bench;SerieA;23_24;2;2023-08-26;Monza
Monza;Empoli;Warren Bondo;bench;SerieA;23_24;2;2023-08-26;Monza
Monza;Empoli;Andrea Carboni;bench;SerieA;23_24;2;2023-08-26;Monza
Monza;Empoli;Giorgio Cittadini;bench;SerieA;23_24;2;2023-08-26;Monza
Monza;Empoli;Giorgos Kyriakopoulos;bench;SerieA;23_24;2;2023-08-26;Monza
Monza;Empoli;Samuele Vignato;bench;SerieA;23_24;2;2023-08-26;Monza
Monza;Empoli;Samuele Perisan;firstSquad;SerieA;23_24;2;2023-08-26;Empoli
Monza;Empoli;Francesco Caputo;firstSquad;SerieA;23_24;2;2023-08-26;Empoli
Monza;Empoli;Emmanuel Gyasi;firstSquad;SerieA;23_24;2;2023-08-26;Empoli
Monza;Empoli;Liberato Cacace;firstSquad;SerieA;23_24;2;2023-08-26;Empoli
Monza;Empoli;Răzvan Marin;firstSquad;SerieA;23_24;2;2023-08-26;Empoli
Monza;Empoli;Matteo Cancellieri;firstSquad;SerieA;23_24;2;2023-08-26;Empoli
Monza;Empoli;Tyronne Ebuehi;firstSquad;SerieA;23_24;2;2023-08-26;Empoli
Monza;Empoli;Nicolas Haas;firstSquad;SerieA;23_24;2;2023-08-26;Empoli
Monza;Empoli;Sebastiano Luperto;firstSquad;SerieA;23_24;2;2023-08-26;Empoli
Monza;Empoli;Ardian Ismajli;firstSquad;SerieA;23_24;2;2023-08-26;Empoli
Monza;Empoli;Tommaso Baldanzi;firstSquad;SerieA;23_24;2;2023-08-26;Empoli
Monza;Empoli;Jacopo Seghetti;bench;SerieA;23_24;2;2023-08-26;Empoli
Monza;Empoli;Lovro Štubljar;bench;SerieA;23_24;2;2023-08-26;Empoli
Monza;Empoli;Giuseppe Pezzella;bench;SerieA;23_24;2;2023-08-26;Empoli
Monza;Empoli;Sebastian Walukiewicz;bench;SerieA;23_24;2;2023-08-26;Empoli
Monza;Empoli;Alberto Grassi;bench;SerieA;23_24;2;2023-08-26;Empoli
Monza;Empoli;Steven Shpendi;bench;SerieA;23_24;2;2023-08-26;Empoli
Monza;Empoli;Viktor Kovalenko;bench;SerieA;23_24;2;2023-08-26;Empoli
Monza;Empoli;Gabriele Guarino;bench;SerieA;23_24;2;2023-08-26;Empoli
Monza;Empoli;Bartosz Bereszyński;bench;SerieA;23_24;2;2023-08-26;Empoli
Monza;Empoli;Jacopo Fazzini;bench;SerieA;23_24;2;2023-08-26;Empoli
Monza;Empoli;Filippo Ranocchia;bench;SerieA;23_24;2;2023-08-26;Empoli
Monza;Empoli;Nicolò Cambiaghi;bench;SerieA;23_24;2;2023-08-26;Empoli
Monza;Empoli;Roberto Piccoli;bench;SerieA;23_24;2;2023-08-26;Empoli
Hellas Verona;Roma;Lorenzo Montipò;firstSquad;SerieA;23_24;2;2023-08-26;Hellas Verona
Hellas Verona;Roma;Josh Doig;firstSquad;SerieA;23_24;2;2023-08-26;Hellas Verona
Hellas Verona;Roma;Isak Hien;firstSquad;SerieA;23_24;2;2023-08-26;Hellas Verona
Hellas Verona;Roma;Milan Đurić;firstSquad;SerieA;23_24;2;2023-08-26;Hellas Verona
Hellas Verona;Roma;Martin Hongla;firstSquad;SerieA;23_24;2;2023-08-26;Hellas Verona
Hellas Verona;Roma;Giangiacomo Magnani;firstSquad;SerieA;23_24;2;2023-08-26;Hellas Verona
Hellas Verona;Roma;Filippo Terracciano;firstSquad;SerieA;23_24;2;2023-08-26;Hellas Verona
Hellas Verona;Roma;Cyril Ngonge;firstSquad;SerieA;23_24;2;2023-08-26;Hellas Verona
Hellas Verona;Roma;Paweł Dawidowicz;firstSquad;SerieA;23_24;2;2023-08-26;Hellas Verona
Hellas Verona;Roma;Ondrej Duda;firstSquad;SerieA;23_24;2;2023-08-26;Hellas Verona
Hellas Verona;Roma;Michael Folorunsho;firstSquad;SerieA;23_24;2;2023-08-26;Hellas Verona
Hellas Verona;Roma;Alessandro Berardi;bench;SerieA;23_24;2;2023-08-26;Hellas Verona
Hellas Verona;Roma;Simone Perilli;bench;SerieA;23_24;2;2023-08-26;Hellas Verona
Hellas Verona;Roma;Bruno Amione;bench;SerieA;23_24;2;2023-08-26;Hellas Verona
Hellas Verona;Roma;Davide Faraoni;bench;SerieA;23_24;2;2023-08-26;Hellas Verona
Hellas Verona;Roma;Joselito;bench;SerieA;23_24;2;2023-08-26;Hellas Verona
Hellas Verona;Roma;Riccardo Saponara;bench;SerieA;23_24;2;2023-08-26;Hellas Verona
Hellas Verona;Roma;Suat Serdar;bench;SerieA;23_24;2;2023-08-26;Hellas Verona
